PropLocation,Address,City,State,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"332 DANFORTH AVENUE      ","332 DANFORTH AVENUE","Jersey City",NJ,40.70257,-74.096326,1,rooftop,332,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"336 DANFORTH AVE.        ","336 DANFORTH AVE.","Jersey City",NJ,40.702634,-74.096379,1,rooftop,336,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"336A DANFORTH AVE.       ","336A DANFORTH AVE.","Jersey City",NJ,40.702704,-74.096437,1,rooftop,"336 A","Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"338 DANFORTH AVE.        ","338 DANFORTH AVE.","Jersey City",NJ,40.702774,-74.096496,1,rooftop,338,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"340 DANFORTH AVE.        ","340 DANFORTH AVE.","Jersey City",NJ,40.702844,-74.096554,1,rooftop,340,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"342 DANFORTH AVE.        ","342 DANFORTH AVE.","Jersey City",NJ,40.702914,-74.096613,1,rooftop,342,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"344 DANFORTH AVE.        ","344 DANFORTH AVE.","Jersey City",NJ,40.702987,-74.096674,1,rooftop,344,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"346 DANFORTH AVE.        ","346 DANFORTH AVE.","Jersey City",NJ,40.703063,-74.096738,1,rooftop,346,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"348 DANFORTH AVE.        ","348 DANFORTH AVE.","Jersey City",NJ,40.703139,-74.096802,1,rooftop,348,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"350 DANFORTH AVE.        ","350 DANFORTH AVE.","Jersey City",NJ,40.703215,-74.096865,1,rooftop,350,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"356 DANFORTH AVE.        ","356 DANFORTH AVE.","Jersey City",NJ,40.703282,-74.096921,1,rooftop,356,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"358 DANFORTH AVE         ","358 DANFORTH AVE","Jersey City",NJ,40.70334,-74.09697,1,rooftop,358,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"360 DANFORTH AVE.        ","360 DANFORTH AVE.","Jersey City",NJ,40.703398,-74.097018,1,rooftop,360,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"362 DANFORTH AVE.        ","362 DANFORTH AVE.","Jersey City",NJ,40.703456,-74.097067,1,rooftop,362,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"364 DANFORTH AVE.        ","364 DANFORTH AVE.","Jersey City",NJ,40.703513,-74.097115,1,rooftop,364,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"366 DANFORTH AVE.        ","366 DANFORTH AVE.","Jersey City",NJ,40.703571,-74.097164,1,rooftop,366,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"368 DANFORTH AVE.        ","368 DANFORTH AVE.","Jersey City",NJ,40.703636,-74.097218,1,rooftop,368,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"402 DANFORTH AVE.        ","402 DANFORTH AVE.","Jersey City",NJ,40.704613,-74.098036,1,rooftop,402,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"404 DANFORTH AVE.        ","404 DANFORTH AVE.","Jersey City",NJ,40.704671,-74.098084,1,rooftop,404,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"406 DANFORTH AVE.        ","406 DANFORTH AVE.","Jersey City",NJ,40.704749,-74.098112,1,rooftop,406,"Danforth Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"4 WEST SIDE AVE.         ","4 WEST SIDE AVE.","Jersey City",NJ,40.704905,-74.097967,1,rooftop,4,"W Side Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"8 WEST SIDE AVE.         ","8 WEST SIDE AVE.","Jersey City",NJ,40.704986,-74.097985,1,rooftop,8,"W Side Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"12 WEST SIDE AVE.        ","12 WEST SIDE AVE.","Jersey City",NJ,40.705112,-74.098012,1,rooftop,12,"W Side Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"223 FOWLER AVE.          ","223 FOWLER AVE.","Jersey City",NJ,40.703381,-74.092488,1,rooftop,223,"Fowler Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"221 FOWLER AVE.          ","221 FOWLER AVE.","Jersey City",NJ,40.703292,-74.092537,1,rooftop,221,"Fowler Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"219 FOWLER AVE.          ","219 FOWLER AVE.","Jersey City",NJ,40.703254,-74.092615,1,rooftop,219,"Fowler Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"217 FOWLER AVE.          ","217 FOWLER AVE.","Jersey City",NJ,40.703215,-74.092693,1,rooftop,217,"Fowler Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"215 FOWLER AVE.          ","215 FOWLER AVE.","Jersey City",NJ,40.703176,-74.092771,1,rooftop,215,"Fowler Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"213 FOWLER AVE.          ","213 FOWLER AVE.","Jersey City",NJ,40.703138,-74.092849,1,rooftop,213,"Fowler Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"211 FOWLER AVE.          ","211 FOWLER AVE.","Jersey City",NJ,40.703099,-74.092927,1,rooftop,211,"Fowler Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"100 MC ADOO AVE.         ","100 MC ADOO AVE.","Jersey City",NJ,40.703045,-74.093332,1,rooftop,100,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"102 MC ADOO AVE.         ","102 MC ADOO AVE.","Jersey City",NJ,40.703103,-74.09338,1,rooftop,102,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"104 MC ADOO AVE.         ","104 MC ADOO AVE.","Jersey City",NJ,40.703161,-74.093429,1,rooftop,104,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"106 MC ADOO AVE.         ","106 MC ADOO AVE.","Jersey City",NJ,40.703219,-74.093477,1,rooftop,106,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"108 MC ADOO AVE.         ","108 MC ADOO AVE.","Jersey City",NJ,40.703277,-74.093525,1,rooftop,108,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"112 MC ADOO AVE.         ","112 MC ADOO AVE.","Jersey City",NJ,40.703393,-74.093621,1,rooftop,112,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"114 MC ADOO AVE.         ","114 MC ADOO AVE.","Jersey City",NJ,40.703452,-74.093669,1,rooftop,114,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"116 MC ADOO AVE.         ","116 MC ADOO AVE.","Jersey City",NJ,40.70351,-74.093718,1,rooftop,116,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"118 MC ADOO AVE.         ","118 MC ADOO AVE.","Jersey City",NJ,40.703568,-74.093766,1,rooftop,118,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"120 MC ADOO AVENUE       ","120 MC ADOO AVENUE","Jersey City",NJ,40.703627,-74.093814,1,rooftop,120,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"122 MC ADOO AVE.         ","122 MC ADOO AVE.","Jersey City",NJ,40.703685,-74.093863,1,rooftop,122,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"124 MC ADOO AVE.         ","124 MC ADOO AVE.","Jersey City",NJ,40.703743,-74.093911,1,rooftop,124,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"126 MC ADOO AVE.         ","126 MC ADOO AVE.","Jersey City",NJ,40.703802,-74.093959,1,rooftop,126,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"128 MC ADOO AVE.         ","128 MC ADOO AVE.","Jersey City",NJ,40.70386,-74.094007,1,rooftop,128,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"130 MC ADOO AVE.         ","130 MC ADOO AVE.","Jersey City",NJ,40.703918,-74.094056,1,rooftop,130,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"132 MC ADOO AVE.         ","132 MC ADOO AVE.","Jersey City",NJ,40.703976,-74.094104,1,rooftop,132,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"134-136 MC ADOO AVE.     ","134-136 MC ADOO AVE.","Jersey City",NJ,40.70405,-74.094176,1,rooftop,136,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"138 MC ADOO AVE.         ","138 MC ADOO AVE.","Jersey City",NJ,40.704151,-74.094249,1,rooftop,138,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"140 MC ADOO AVE.         ","140 MC ADOO AVE.","Jersey City",NJ,40.70421,-74.094297,1,rooftop,140,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"144 MC ADOO AVE.         ","144 MC ADOO AVE.","Jersey City",NJ,40.704325,-74.094393,1,rooftop,144,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"146 MC ADOO AVE.         ","146 MC ADOO AVE.","Jersey City",NJ,40.704383,-74.094441,1,rooftop,146,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"148 MC ADOO AVE.         ","148 MC ADOO AVE.","Jersey City",NJ,40.704442,-74.09449,1,rooftop,148,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"150 MC ADOO AVE.         ","150 MC ADOO AVE.","Jersey City",NJ,40.7045,-74.094538,1,rooftop,150,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"152 MC ADOO AVE.         ","152 MC ADOO AVE.","Jersey City",NJ,40.704558,-74.094586,1,rooftop,152,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"154 MC ADOO AVE.         ","154 MC ADOO AVE.","Jersey City",NJ,40.704616,-74.094634,1,rooftop,154,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"156 MC ADOO AVE.         ","156 MC ADOO AVE.","Jersey City",NJ,40.704674,-74.094682,1,rooftop,156,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"158 MC ADOO AVE.         ","158 MC ADOO AVE.","Jersey City",NJ,40.704732,-74.09473,1,rooftop,158,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"160 MC ADOO AVE.         ","160 MC ADOO AVE.","Jersey City",NJ,40.70479,-74.094778,1,rooftop,160,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"162 MC ADOO AVE.         ","162 MC ADOO AVE.","Jersey City",NJ,40.704849,-74.094826,1,rooftop,162,"McAdoo Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"72 STERLING AVE.         ","72 STERLING AVE.","Jersey City",NJ,40.705122,-74.09459,1,rooftop,72,"Sterling Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"15 HIGHVIEW RD.          ","15 HIGHVIEW RD.","Jersey City",NJ,40.7046,-74.094087,1,rooftop,15,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"74 STERLING AVE.         ","74 STERLING AVE.","Jersey City",NJ,40.705184,-74.094515,1,rooftop,74,"Sterling Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"19 HIGHVIEW RD.          ","19 HIGHVIEW RD.","Jersey City",NJ,40.704722,-74.093914,1,rooftop,19,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"76 STERLING AVE.         ","76 STERLING AVE.","Jersey City",NJ,40.705243,-74.094444,1,rooftop,76,"Sterling Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"78 STERLING AVE.         ","78 STERLING AVE.","Jersey City",NJ,40.705302,-74.094374,1,rooftop,78,"Sterling Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"80 STERLING AVE.         ","80 STERLING AVE.","Jersey City",NJ,40.705361,-74.094304,1,rooftop,80,"Sterling Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"82 STERLING AVE.         ","82 STERLING AVE.","Jersey City",NJ,40.70542,-74.094234,1,rooftop,82,"Sterling Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"84 STERLING AVE.         ","84 STERLING AVE.","Jersey City",NJ,40.705479,-74.094163,1,rooftop,84,"Sterling Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"86 STERLING AVE.         ","86 STERLING AVE.","Jersey City",NJ,40.705525,-74.09403,1,rooftop,86,"Sterling Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"245 STEVENS AVE.         ","245 STEVENS AVE.","Jersey City",NJ,40.705304,-74.093806,1,rooftop,245,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"243 STEVENS AVE.         ","243 STEVENS AVE.","Jersey City",NJ,40.705224,-74.093725,1,rooftop,243,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"239-41 STEVENS AVE.      ","239-41 STEVENS AVE.","Jersey City",NJ,40.700365,-74.0865,1,rooftop,41,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"235 STEVENS AVE.         ","235 STEVENS AVE.","Jersey City",NJ,40.70504,-74.093544,1,rooftop,235,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"233 STEVENS AVE.         ","233 STEVENS AVE.","Jersey City",NJ,40.704965,-74.093478,1,rooftop,233,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"231 STEVENS AVE.         ","231 STEVENS AVE.","Jersey City",NJ,40.704908,-74.093428,1,rooftop,231,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"229 STEVENS AVE.         ","229 STEVENS AVE.","Jersey City",NJ,40.704851,-74.093378,1,rooftop,229,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"227 STEVENS AVE.         ","227 STEVENS AVE.","Jersey City",NJ,40.704794,-74.093328,1,rooftop,227,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"225 STEVENS AVE.         ","225 STEVENS AVE.","Jersey City",NJ,40.704736,-74.093278,1,rooftop,225,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"223 STEVENS AVE.         ","223 STEVENS AVE.","Jersey City",NJ,40.704679,-74.093227,1,rooftop,223,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"221 STEVENS AVE.         ","221 STEVENS AVE.","Jersey City",NJ,40.704622,-74.093177,1,rooftop,221,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"219 STEVENS AVE.         ","219 STEVENS AVE.","Jersey City",NJ,40.704565,-74.093127,1,rooftop,219,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"217 STEVENS AVE.         ","217 STEVENS AVE.","Jersey City",NJ,40.704508,-74.093077,1,rooftop,217,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"46 HIGHVIEW RD.          ","46 HIGHVIEW RD.","Jersey City",NJ,40.704302,-74.093397,1,rooftop,46,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"213 STEVENS AVE.         ","213 STEVENS AVE.","Jersey City",NJ,40.704351,-74.093009,1,rooftop,213,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"40 HIGHVIEW ROAD         ","40 HIGHVIEW ROAD","Jersey City",NJ,40.704046,-74.093082,1,rooftop,40,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"42 HIGHVIEW ROAD         ","42 HIGHVIEW ROAD","Jersey City",NJ,40.704175,-74.093038,1,rooftop,42,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"207-09 STEVENS AVE.      ","207-09 STEVENS AVE.","Jersey City",NJ,40.699646,-74.085406,1,rooftop,9,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"203 STEVENS AVE.         ","203 STEVENS AVE.","Jersey City",NJ,40.70416,-74.092617,1,rooftop,203,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"201 STEVENS AVE.         ","201 STEVENS AVE.","Jersey City",NJ,40.704083,-74.09254,1,rooftop,201,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"199 STEVENS AVE.         ","199 STEVENS AVE.","Jersey City",NJ,40.704025,-74.092447,1,rooftop,199,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"195 STEVENS AVE.         ","195 STEVENS AVE.","Jersey City",NJ,40.703984,-74.092364,1,rooftop,195,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"193 STEVENS AVE.         ","193 STEVENS AVE.","Jersey City",NJ,40.703928,-74.092285,1,rooftop,193,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"191 STEVENS AVE.         ","191 STEVENS AVE.","Jersey City",NJ,40.703882,-74.092218,1,rooftop,191,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"189 STEVENS AVE.         ","189 STEVENS AVE.","Jersey City",NJ,40.703833,-74.092148,1,rooftop,189,"Stevens Ave","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"36 HIGHVIEW RD.          ","36 HIGHVIEW RD.","Jersey City",NJ,40.70368,-74.092735,1,rooftop,36,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"34 HIGHVIEW ROAD         ","34 HIGHVIEW ROAD","Jersey City",NJ,40.703599,-74.092902,1,rooftop,34,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"32 HIGHVIEW RD.          ","32 HIGHVIEW RD.","Jersey City",NJ,40.703506,-74.093089,1,rooftop,32,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"30 HIGHVIEW RD.          ","30 HIGHVIEW RD.","Jersey City",NJ,40.703543,-74.093245,1,rooftop,30,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"28 HIGHVIEW RD.          ","28 HIGHVIEW RD.","Jersey City",NJ,40.703674,-74.093355,1,rooftop,28,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"26 HIGHVIEW RD.          ","26 HIGHVIEW RD.","Jersey City",NJ,40.703799,-74.093459,1,rooftop,26,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"24 HIGHVIEW RD.          ","24 HIGHVIEW RD.","Jersey City",NJ,40.703928,-74.093566,1,rooftop,24,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"22 HIGHVIEW RD.          ","22 HIGHVIEW RD.","Jersey City",NJ,40.704061,-74.093676,1,rooftop,22,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"20 HIGHVIEW RD.          ","20 HIGHVIEW RD.","Jersey City",NJ,40.704203,-74.093794,1,rooftop,20,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"18 HIGHVIEW RD.          ","18 HIGHVIEW RD.","Jersey City",NJ,40.704341,-74.093908,1,rooftop,18,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"12 HIGHVIEW RD.          ","12 HIGHVIEW RD.","Jersey City",NJ,40.704494,-74.093697,1,rooftop,12,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"10 HIGHVIEW RD.          ","10 HIGHVIEW RD.","Jersey City",NJ,40.704361,-74.093584,1,rooftop,10,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"8 HIGHVIEW RD.           ","8 HIGHVIEW RD.","Jersey City",NJ,40.704225,-74.093469,1,rooftop,8,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"6 HIGHVIEW RD.           ","6 HIGHVIEW RD.","Jersey City",NJ,40.704106,-74.093334,1,rooftop,6,"Highview Rd","Jersey City",NJ,"Hudson County",07305,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
